tx_id,address,entity_type,value_btc,fee_btc,in_degree,out_degree,timestamp
tx_2603,addr_60,Mixer,0.2635,0.00923,13,4,2020-04-18 10:00:00
tx_2604,addr_174,Hodler,0.4613,0.0076,9,10,2020-04-18 11:00:00
tx_2605,addr_360,Hodler,0.0019,0.00734,9,8,2020-04-18 12:00:00
tx_2606,addr_485,Trader,0.0801,0.00712,9,3,2020-04-18 13:00:00
tx_2607,addr_3,Miner,7.5694,0.00208,15,7,2020-04-18 14:00:00
tx_2608,addr_372,Trader,0.5551,0.00219,13,10,2020-04-18 15:00:00
tx_2609,addr_436,Trader,2.1772,0.00691,16,3,2020-04-18 16:00:00
tx_2610,addr_403,Exchange,3.6539,0.00228,2,2,2020-04-18 17:00:00
tx_2611,addr_473,Mixer,1.6,0.00444,14,15,2020-04-18 18:00:00
tx_2612,addr_55,Hodler,0.3325,0.00784,6,9,2020-04-18 19:00:00
tx_2613,addr_472,Miner,2.6048,0.00786,2,15,2020-04-18 20:00:00
tx_2614,addr_453,Hodler,1.8338,0.00459,8,17,2020-04-18 21:00:00
tx_2615,addr_363,Hodler,2.628,0.00794,4,7,2020-04-18 22:00:00
tx_2616,addr_331,Mixer,2.9371,0.0084,14,18,2020-04-18 23:00:00
tx_2617,addr_63,Hodler,7.4109,0.00658,11,15,2020-04-19 00:00:00
tx_2618,addr_395,Hodler,1.7046,0.00236,14,18,2020-04-19 01:00:00
tx_2619,addr_313,Trader,0.836,0.00281,12,12,2020-04-19 02:00:00
tx_2620,addr_129,Mixer,2.0909,0.00322,16,8,2020-04-19 03:00:00
tx_2621,addr_150,Exchange,0.1418,0.00126,6,2,2020-04-19 04:00:00
tx_2622,addr_382,Miner,4.5538,0.0028,1,2,2020-04-19 05:00:00
tx_2623,addr_141,Hodler,0.2543,0.00217,12,5,2020-04-19 06:00:00
tx_2624,addr_23,Miner,0.7945,0.00461,7,1,2020-04-19 07:00:00
tx_2625,addr_192,Exchange,3.3829,0.00909,8,4,2020-04-19 08:00:00
tx_2626,addr_449,Miner,1.8192,0.00113,9,6,2020-04-19 09:00:00
tx_2627,addr_285,Exchange,1.0005,0.00723,2,13,2020-04-19 10:00:00
tx_2628,addr_400,Trader,1.2828,0.0069,17,19,2020-04-19 11:00:00
tx_2629,addr_281,Hodler,3.8558,0.00105,13,11,2020-04-19 12:00:00
tx_2630,addr_167,Exchange,0.831,0.00923,5,13,2020-04-19 13:00:00
tx_2631,addr_16,Miner,4.0751,0.00573,10,8,2020-04-19 14:00:00
tx_2632,addr_244,Hodler,0.1845,0.0037,12,7,2020-04-19 15:00:00
tx_2633,addr_279,Trader,2.9994,0.00759,17,13,2020-04-19 16:00:00
tx_2634,addr_157,Hodler,3.7618,0.00265,6,1,2020-04-19 17:00:00
tx_2635,addr_118,Exchange,0.4013,0.00697,3,6,2020-04-19 18:00:00
tx_2636,addr_468,Trader,1.1255,0.00049,15,7,2020-04-19 19:00:00
tx_2637,addr_426,Miner,0.3618,0.00841,7,16,2020-04-19 20:00:00
tx_2638,addr_355,Trader,2.4525,0.00454,6,15,2020-04-19 21:00:00
tx_2639,addr_263,Trader,1.5329,0.0064,4,2,2020-04-19 22:00:00
tx_2640,addr_427,Mixer,2.0175,0.00229,19,16,2020-04-19 23:00:00
tx_2641,addr_465,Trader,0.4375,0.0068,5,17,2020-04-20 00:00:00
tx_2642,addr_9,Trader,0.4759,0.00775,3,15,2020-04-20 01:00:00
tx_2643,addr_129,Hodler,0.0848,0.00478,9,3,2020-04-20 02:00:00
tx_2644,addr_456,Miner,0.7774,0.00622,6,4,2020-04-20 03:00:00
tx_2645,addr_100,Hodler,1.6408,0.00462,13,12,2020-04-20 04:00:00
tx_2646,addr_479,Hodler,3.9029,0.00895,4,5,2020-04-20 05:00:00
tx_2647,addr_221,Exchange,2.1988,0.00503,2,17,2020-04-20 06:00:00
tx_2648,addr_151,Hodler,1.1433,0.00843,4,6,2020-04-20 07:00:00
tx_2649,addr_316,Mixer,6.1203,0.00803,8,10,2020-04-20 08:00:00
tx_2650,addr_256,Mixer,2.5405,0.00416,13,18,2020-04-20 09:00:00
tx_2651,addr_8,Exchange,5.3232,0.00238,10,10,2020-04-20 10:00:00
tx_2652,addr_268,Miner,1.4998,0.00412,18,6,2020-04-20 11:00:00
tx_2653,addr_272,Miner,0.5993,0.00828,9,6,2020-04-20 12:00:00
tx_2654,addr_214,Hodler,0.1085,0.00235,1,15,2020-04-20 13:00:00
tx_2655,addr_127,Hodler,2.5899,0.00529,13,4,2020-04-20 14:00:00
tx_2656,addr_344,Hodler,0.2586,0.00808,18,16,2020-04-20 15:00:00
tx_2657,addr_197,Miner,0.7213,0.0036,15,8,2020-04-20 16:00:00
tx_2658,addr_496,Trader,1.5206,0.00646,2,7,2020-04-20 17:00:00
tx_2659,addr_328,Mixer,1.6621,0.00253,11,19,2020-04-20 18:00:00
tx_2660,addr_194,Trader,1.8355,0.00118,14,17,2020-04-20 19:00:00
tx_2661,addr_203,Trader,0.3637,0.00796,15,13,2020-04-20 20:00:00
tx_2662,addr_42,Miner,0.9552,0.00108,14,15,2020-04-20 21:00:00
tx_2663,addr_203,Trader,1.9205,0.00279,16,2,2020-04-20 22:00:00
tx_2664,addr_19,Exchange,7.0011,0.00857,15,10,2020-04-20 23:00:00
tx_2665,addr_142,Hodler,2.6012,0.00353,19,13,2020-04-21 00:00:00
tx_2666,addr_465,Exchange,5.1176,0.00973,9,18,2020-04-21 01:00:00
tx_2667,addr_13,Mixer,2.8728,0.0098,5,11,2020-04-21 02:00:00
tx_2668,addr_33,Hodler,1.7916,0.00276,5,13,2020-04-21 03:00:00
tx_2669,addr_444,Trader,0.4264,0.00051,11,19,2020-04-21 04:00:00
tx_2670,addr_277,Mixer,2.1973,0.00708,4,5,2020-04-21 05:00:00
tx_2671,addr_87,Hodler,1.953,0.00456,18,3,2020-04-21 06:00:00
tx_2672,addr_474,Trader,1.845,0.0011,3,19,2020-04-21 07:00:00
tx_2673,addr_327,Exchange,1.3458,0.0071,4,13,2020-04-21 08:00:00
tx_2674,addr_78,Hodler,1.5043,0.00041,14,5,2020-04-21 09:00:00
tx_2675,addr_254,Trader,0.8143,0.00871,7,12,2020-04-21 10:00:00
tx_2676,addr_105,Exchange,1.4651,0.00147,8,14,2020-04-21 11:00:00
tx_2677,addr_169,Mixer,0.4402,0.00136,16,6,2020-04-21 12:00:00
tx_2678,addr_402,Mixer,3.2713,0.00184,15,9,2020-04-21 13:00:00
tx_2679,addr_20,Mixer,0.411,0.00961,7,17,2020-04-21 14:00:00
tx_2680,addr_370,Mixer,0.1776,0.00696,17,8,2020-04-21 15:00:00
tx_2681,addr_454,Miner,1.1463,0.00803,12,13,2020-04-21 16:00:00
tx_2682,addr_268,Hodler,2.1477,0.00404,18,5,2020-04-21 17:00:00
tx_2683,addr_236,Hodler,1.1515,0.00343,14,17,2020-04-21 18:00:00
tx_2684,addr_271,Miner,0.648,0.00242,15,3,2020-04-21 19:00:00
tx_2685,addr_255,Trader,1.6337,0.00486,15,6,2020-04-21 20:00:00
tx_2686,addr_464,Trader,0.8524,0.00556,5,14,2020-04-21 21:00:00
tx_2687,addr_310,Mixer,5.4022,0.00635,16,15,2020-04-21 22:00:00
tx_2688,addr_497,Exchange,5.1187,0.00265,5,14,2020-04-21 23:00:00
tx_2689,addr_182,Trader,1.3958,0.00949,2,11,2020-04-22 00:00:00
tx_2690,addr_302,Exchange,0.7946,0.00178,9,11,2020-04-22 01:00:00
tx_2691,addr_157,Hodler,2.6722,0.00966,9,9,2020-04-22 02:00:00
tx_2692,addr_490,Exchange,0.0748,0.00025,4,6,2020-04-22 03:00:00
tx_2693,addr_349,Hodler,1.2878,0.00486,15,15,2020-04-22 04:00:00
tx_2694,addr_435,Miner,0.8199,0.0034,11,12,2020-04-22 05:00:00
tx_2695,addr_375,Miner,5.0649,0.00455,1,6,2020-04-22 06:00:00
tx_2696,addr_151,Mixer,0.0242,0.00575,18,1,2020-04-22 07:00:00
tx_2697,addr_139,Trader,1.6096,0.00441,1,16,2020-04-22 08:00:00
tx_2698,addr_246,Mixer,2.6993,0.00421,8,15,2020-04-22 09:00:00
tx_2699,addr_440,Hodler,1.3272,0.00735,16,2,2020-04-22 10:00:00
tx_2700,addr_240,Mixer,0.1785,0.00689,18,17,2020-04-22 11:00:00
tx_2701,addr_171,Exchange,7.1843,0.00835,9,3,2020-04-22 12:00:00
tx_2702,addr_151,Hodler,1.4597,0.00257,12,3,2020-04-22 13:00:00
tx_2703,addr_416,Miner,1.9048,0.00613,19,5,2020-04-22 14:00:00
tx_2704,addr_290,Trader,0.54,0.00589,18,17,2020-04-22 15:00:00
tx_2705,addr_35,Hodler,1.3214,0.00376,5,17,2020-04-22 16:00:00
tx_2706,addr_38,Hodler,1.1213,0.00491,2,6,2020-04-22 17:00:00
tx_2707,addr_230,Exchange,0.1557,0.00321,7,1,2020-04-22 18:00:00
tx_2708,addr_113,Trader,0.2245,0.0015,10,7,2020-04-22 19:00:00
tx_2709,addr_169,Miner,3.6338,0.00222,15,15,2020-04-22 20:00:00
tx_2710,addr_109,Hodler,0.5484,0.00114,7,7,2020-04-22 21:00:00
tx_2711,addr_4,Hodler,0.4337,0.00686,5,19,2020-04-22 22:00:00
tx_2712,addr_385,Exchange,1.406,0.00664,15,11,2020-04-22 23:00:00
tx_2713,addr_156,Mixer,2.9285,0.00951,15,14,2020-04-23 00:00:00
tx_2714,addr_30,Miner,0.1279,0.00732,10,13,2020-04-23 01:00:00
tx_2715,addr_305,Trader,1.7199,0.00062,14,9,2020-04-23 02:00:00
tx_2716,addr_312,Hodler,0.2539,0.00885,10,9,2020-04-23 03:00:00
tx_2717,addr_405,Hodler,0.0743,0.00864,17,16,2020-04-23 04:00:00
tx_2718,addr_316,Miner,0.1084,0.00449,14,12,2020-04-23 05:00:00
tx_2719,addr_184,Mixer,3.5935,0.0059,2,10,2020-04-23 06:00:00
tx_2720,addr_137,Hodler,0.2511,0.00976,16,6,2020-04-23 07:00:00
tx_2721,addr_360,Miner,0.0924,0.00537,13,18,2020-04-23 08:00:00
tx_2722,addr_402,Exchange,1.1522,0.00906,9,2,2020-04-23 09:00:00
tx_2723,addr_108,Mixer,3.7157,0.00092,7,9,2020-04-23 10:00:00
tx_2724,addr_93,Trader,0.6087,0.00199,16,19,2020-04-23 11:00:00
tx_2725,addr_34,Hodler,1.0954,0.00446,10,6,2020-04-23 12:00:00
tx_2726,addr_282,Miner,0.0815,0.00589,9,2,2020-04-23 13:00:00
tx_2727,addr_436,Exchange,1.1923,0.00818,7,15,2020-04-23 14:00:00
tx_2728,addr_415,Trader,1.7237,0.00988,16,17,2020-04-23 15:00:00
tx_2729,addr_195,Miner,1.6922,0.00395,9,16,2020-04-23 16:00:00
tx_2730,addr_81,Miner,0.8082,0.00057,17,8,2020-04-23 17:00:00
tx_2731,addr_368,Trader,0.7582,0.00803,7,10,2020-04-23 18:00:00
tx_2732,addr_387,Exchange,0.2255,0.00608,11,10,2020-04-23 19:00:00
tx_2733,addr_207,Exchange,0.9139,0.00207,8,18,2020-04-23 20:00:00
tx_2734,addr_409,Mixer,0.2096,0.005,7,10,2020-04-23 21:00:00
tx_2735,addr_92,Hodler,2.91,0.00745,19,9,2020-04-23 22:00:00
tx_2736,addr_102,Trader,6.779,0.00773,12,19,2020-04-23 23:00:00
tx_2737,addr_208,Trader,7.0181,0.00505,7,1,2020-04-24 00:00:00
tx_2738,addr_406,Trader,4.006,0.00312,8,4,2020-04-24 01:00:00
tx_2739,addr_223,Exchange,1.8365,0.00974,7,3,2020-04-24 02:00:00
tx_2740,addr_245,Hodler,2.4137,0.00667,6,10,2020-04-24 03:00:00
tx_2741,addr_335,Mixer,0.6715,0.00414,9,12,2020-04-24 04:00:00
tx_2742,addr_335,Miner,1.9927,0.00288,13,18,2020-04-24 05:00:00
tx_2743,addr_52,Miner,1.2163,0.00734,7,6,2020-04-24 06:00:00
tx_2744,addr_473,Trader,1.3156,0.0025,8,2,2020-04-24 07:00:00
tx_2745,addr_94,Hodler,2.8358,0.0018,17,10,2020-04-24 08:00:00
tx_2746,addr_236,Exchange,0.6623,0.00535,17,2,2020-04-24 09:00:00
tx_2747,addr_33,Hodler,0.7656,0.00297,16,9,2020-04-24 10:00:00
tx_2748,addr_261,Hodler,5.171,0.00633,2,10,2020-04-24 11:00:00
tx_2749,addr_362,Exchange,0.1157,0.00127,8,2,2020-04-24 12:00:00
tx_2750,addr_152,Trader,1.3296,0.00658,17,8,2020-04-24 13:00:00
tx_2751,addr_149,Hodler,4.8791,0.0029,13,17,2020-04-24 14:00:00
tx_2752,addr_234,Miner,1.8851,0.0001,18,17,2020-04-24 15:00:00
tx_2753,addr_399,Exchange,1.5811,0.00136,10,4,2020-04-24 16:00:00
tx_2754,addr_444,Mixer,0.5747,0.00934,2,18,2020-04-24 17:00:00
tx_2755,addr_129,Trader,0.841,0.00869,2,12,2020-04-24 18:00:00
tx_2756,addr_369,Exchange,3.8217,0.00241,14,17,2020-04-24 19:00:00
tx_2757,addr_418,Mixer,1.6384,0.00781,16,9,2020-04-24 20:00:00
tx_2758,addr_74,Mixer,1.4461,0.00612,7,19,2020-04-24 21:00:00
tx_2759,addr_138,Hodler,0.2098,0.00971,12,14,2020-04-24 22:00:00
tx_2760,addr_280,Hodler,0.0323,0.0038,14,14,2020-04-24 23:00:00
tx_2761,addr_287,Hodler,6.6311,0.00685,4,17,2020-04-25 00:00:00
tx_2762,addr_69,Exchange,0.9464,0.00073,4,2,2020-04-25 01:00:00
tx_2763,addr_175,Exchange,1.8487,0.00402,18,8,2020-04-25 02:00:00
tx_2764,addr_83,Trader,0.1661,0.00964,3,5,2020-04-25 03:00:00
tx_2765,addr_67,Hodler,2.2984,0.00544,1,7,2020-04-25 04:00:00
tx_2766,addr_271,Mixer,5.3932,0.00295,17,16,2020-04-25 05:00:00
tx_2767,addr_343,Miner,1.7145,0.00129,7,16,2020-04-25 06:00:00
tx_2768,addr_75,Trader,0.2696,0.00706,16,17,2020-04-25 07:00:00
tx_2769,addr_66,Exchange,1.7432,0.00648,5,7,2020-04-25 08:00:00
tx_2770,addr_326,Trader,2.9078,0.0038,19,8,2020-04-25 09:00:00
tx_2771,addr_192,Trader,1.0432,0.00951,7,8,2020-04-25 10:00:00
tx_2772,addr_223,Trader,4.2378,0.00032,14,11,2020-04-25 11:00:00
tx_2773,addr_112,Trader,2.0921,0.00311,2,15,2020-04-25 12:00:00
tx_2774,addr_100,Miner,4.5902,0.00922,3,18,2020-04-25 13:00:00
tx_2775,addr_155,Hodler,1.9537,0.00328,17,6,2020-04-25 14:00:00
tx_2776,addr_234,Mixer,0.2815,0.0026,16,12,2020-04-25 15:00:00
tx_2777,addr_408,Trader,0.7412,0.00539,8,15,2020-04-25 16:00:00
tx_2778,addr_93,Trader,0.4508,0.00826,18,6,2020-04-25 17:00:00
tx_2779,addr_404,Trader,4.79,0.00112,15,18,2020-04-25 18:00:00
tx_2780,addr_315,Hodler,2.8576,0.00944,7,9,2020-04-25 19:00:00
tx_2781,addr_451,Exchange,2.2565,0.00797,9,8,2020-04-25 20:00:00
tx_2782,addr_370,Exchange,0.7161,0.00189,6,14,2020-04-25 21:00:00
tx_2783,addr_304,Miner,0.4068,0.00715,18,19,2020-04-25 22:00:00
tx_2784,addr_33,Exchange,2.8249,0.00391,18,19,2020-04-25 23:00:00
tx_2785,addr_142,Trader,1.2855,0.00408,14,8,2020-04-26 00:00:00
tx_2786,addr_41,Trader,0.5118,0.00785,14,2,2020-04-26 01:00:00
tx_2787,addr_495,Trader,1.9175,0.00963,14,4,2020-04-26 02:00:00
tx_2788,addr_90,Miner,0.0823,0.00135,4,6,2020-04-26 03:00:00
tx_2789,addr_471,Trader,0.7896,0.00426,4,3,2020-04-26 04:00:00
tx_2790,addr_411,Exchange,1.2643,0.00486,15,3,2020-04-26 05:00:00
tx_2791,addr_143,Hodler,0.3202,0.00383,15,19,2020-04-26 06:00:00
tx_2792,addr_457,Hodler,8.3539,0.0037,18,11,2020-04-26 07:00:00
tx_2793,addr_300,Mixer,0.4692,0.00062,14,10,2020-04-26 08:00:00
tx_2794,addr_473,Exchange,0.2793,0.00689,1,12,2020-04-26 09:00:00
tx_2795,addr_246,Trader,0.4551,0.00442,10,14,2020-04-26 10:00:00
tx_2796,addr_124,Hodler,2.9312,0.00203,10,18,2020-04-26 11:00:00
tx_2797,addr_167,Exchange,1.1085,0.00818,10,9,2020-04-26 12:00:00
tx_2798,addr_281,Hodler,1.6667,0.00805,2,15,2020-04-26 13:00:00
tx_2799,addr_287,Trader,0.0425,0.00492,8,3,2020-04-26 14:00:00
tx_2800,addr_492,Hodler,0.0701,0.00305,1,11,2020-04-26 15:00:00
tx_2801,addr_23,Mixer,1.1806,0.00642,1,10,2020-04-26 16:00:00
tx_2802,addr_245,Mixer,3.3928,0.00295,4,18,2020-04-26 17:00:00
tx_2803,addr_312,Hodler,4.3298,0.00244,7,4,2020-04-26 18:00:00
tx_2804,addr_295,Exchange,0.1814,0.00733,9,13,2020-04-26 19:00:00
tx_2805,addr_377,Exchange,1.546,0.0005,16,6,2020-04-26 20:00:00
tx_2806,addr_255,Exchange,4.889,0.00104,5,13,2020-04-26 21:00:00
tx_2807,addr_144,Hodler,0.982,0.00017,2,5,2020-04-26 22:00:00
tx_2808,addr_283,Exchange,3.5388,0.00161,11,14,2020-04-26 23:00:00
tx_2809,addr_469,Trader,0.287,0.00078,18,13,2020-04-27 00:00:00
tx_2810,addr_69,Mixer,5.4789,0.00996,19,14,2020-04-27 01:00:00
tx_2811,addr_304,Trader,2.784,0.00296,13,8,2020-04-27 02:00:00
tx_2812,addr_15,Exchange,5.6718,0.00158,11,16,2020-04-27 03:00:00
tx_2813,addr_313,Trader,2.2578,0.00249,19,13,2020-04-27 04:00:00
tx_2814,addr_93,Exchange,0.9032,0.00937,17,15,2020-04-27 05:00:00
tx_2815,addr_20,Hodler,5.5671,0.00525,5,19,2020-04-27 06:00:00
tx_2816,addr_398,Trader,0.6447,0.00371,13,1,2020-04-27 07:00:00
tx_2817,addr_439,Hodler,0.8075,0.00875,1,2,2020-04-27 08:00:00
tx_2818,addr_176,Hodler,2.4133,0.00401,10,18,2020-04-27 09:00:00
tx_2819,addr_359,Miner,2.899,0.00342,8,19,2020-04-27 10:00:00
tx_2820,addr_362,Exchange,5.3015,0.00215,8,8,2020-04-27 11:00:00
tx_2821,addr_270,Mixer,0.4583,0.00384,19,3,2020-04-27 12:00:00
tx_2822,addr_478,Exchange,3.199,0.00324,6,14,2020-04-27 13:00:00
tx_2823,addr_142,Mixer,2.683,0.00681,12,9,2020-04-27 14:00:00
tx_2824,addr_94,Exchange,0.1318,0.00297,7,8,2020-04-27 15:00:00
tx_2825,addr_366,Hodler,0.9795,0.00581,16,17,2020-04-27 16:00:00
tx_2826,addr_96,Trader,0.6647,0.00075,9,16,2020-04-27 17:00:00
tx_2827,addr_175,Trader,0.7262,0.00199,10,10,2020-04-27 18:00:00
tx_2828,addr_318,Miner,8.1428,0.00413,10,10,2020-04-27 19:00:00
tx_2829,addr_430,Mixer,2.0588,0.00938,10,6,2020-04-27 20:00:00
tx_2830,addr_482,Mixer,2.5294,0.00383,16,17,2020-04-27 21:00:00
tx_2831,addr_421,Mixer,7.5115,0.00667,1,16,2020-04-27 22:00:00
tx_2832,addr_488,Hodler,0.9471,0.00263,17,15,2020-04-27 23:00:00
tx_2833,addr_375,Mixer,3.2374,0.00136,14,14,2020-04-28 00:00:00
tx_2834,addr_148,Trader,1.1402,0.00068,19,4,2020-04-28 01:00:00
tx_2835,addr_312,Hodler,4.0733,0.00312,17,4,2020-04-28 02:00:00
tx_2836,addr_377,Exchange,0.3985,0.00166,14,2,2020-04-28 03:00:00
tx_2837,addr_249,Mixer,5.901,0.00182,8,11,2020-04-28 04:00:00
tx_2838,addr_306,Mixer,0.4938,0.00763,9,4,2020-04-28 05:00:00
tx_2839,addr_448,Exchange,0.7897,0.00026,8,16,2020-04-28 06:00:00
tx_2840,addr_125,Mixer,2.8228,0.00562,13,4,2020-04-28 07:00:00
tx_2841,addr_405,Exchange,1.0009,0.00386,17,1,2020-04-28 08:00:00
tx_2842,addr_394,Hodler,1.8741,0.00511,19,19,2020-04-28 09:00:00
tx_2843,addr_415,Trader,1.176,0.00567,7,2,2020-04-28 10:00:00
tx_2844,addr_307,Exchange,2.7125,0.0032,17,9,2020-04-28 11:00:00
tx_2845,addr_39,Miner,0.5184,0.00302,1,13,2020-04-28 12:00:00
tx_2846,addr_214,Exchange,0.1205,0.00736,5,18,2020-04-28 13:00:00
tx_2847,addr_37,Mixer,0.7131,0.00873,6,16,2020-04-28 14:00:00
tx_2848,addr_197,Hodler,1.2861,0.00201,2,16,2020-04-28 15:00:00
tx_2849,addr_332,Hodler,0.3679,0.00107,16,10,2020-04-28 16:00:00
tx_2850,addr_371,Exchange,0.8764,0.00899,5,9,2020-04-28 17:00:00
tx_2851,addr_150,Trader,1.0216,0.00356,5,11,2020-04-28 18:00:00
tx_2852,addr_145,Miner,0.1182,0.00556,12,4,2020-04-28 19:00:00
tx_2853,addr_122,Hodler,1.7508,0.00366,3,10,2020-04-28 20:00:00
tx_2854,addr_111,Mixer,4.3143,0.00135,16,3,2020-04-28 21:00:00
tx_2855,addr_139,Mixer,0.3291,0.00593,6,6,2020-04-28 22:00:00
tx_2856,addr_262,Trader,1.8217,0.0053,15,3,2020-04-28 23:00:00
tx_2857,addr_277,Hodler,2.1857,0.00211,15,9,2020-04-29 00:00:00
tx_2858,addr_61,Exchange,1.0872,0.00457,16,3,2020-04-29 01:00:00
tx_2859,addr_283,Mixer,2.4153,0.00799,13,18,2020-04-29 02:00:00
tx_2860,addr_64,Trader,1.0577,0.00595,12,8,2020-04-29 03:00:00
tx_2861,addr_87,Hodler,1.4049,0.00106,10,8,2020-04-29 04:00:00
tx_2862,addr_434,Hodler,0.0148,0.00553,14,15,2020-04-29 05:00:00
tx_2863,addr_196,Hodler,2.3535,0.00706,2,13,2020-04-29 06:00:00
tx_2864,addr_43,Hodler,2.1655,0.00795,3,7,2020-04-29 07:00:00
tx_2865,addr_37,Hodler,0.0783,0.00633,9,19,2020-04-29 08:00:00
tx_2866,addr_369,Mixer,0.9185,0.00161,11,8,2020-04-29 09:00:00
tx_2867,addr_4,Trader,7.7295,0.00713,11,10,2020-04-29 10:00:00
tx_2868,addr_389,Hodler,1.092,0.00681,10,17,2020-04-29 11:00:00
tx_2869,addr_319,Miner,1.3941,0.00034,14,1,2020-04-29 12:00:00
tx_2870,addr_316,Miner,4.8143,0.00418,9,13,2020-04-29 13:00:00
tx_2871,addr_347,Trader,2.5265,0.0034,10,13,2020-04-29 14:00:00
tx_2872,addr_75,Exchange,1.7449,0.00673,9,16,2020-04-29 15:00:00
tx_2873,addr_124,Exchange,3.197,0.00224,5,9,2020-04-29 16:00:00
tx_2874,addr_141,Exchange,3.9956,0.00595,8,10,2020-04-29 17:00:00
tx_2875,addr_121,Miner,1.2209,0.00914,11,6,2020-04-29 18:00:00
tx_2876,addr_298,Exchange,1.2891,0.008,1,5,2020-04-29 19:00:00
tx_2877,addr_97,Mixer,0.9757,0.00922,10,2,2020-04-29 20:00:00
tx_2878,addr_74,Hodler,6.8048,0.00979,1,11,2020-04-29 21:00:00
tx_2879,addr_81,Miner,2.3891,0.00021,7,9,2020-04-29 22:00:00
tx_2880,addr_332,Trader,0.1738,0.00627,14,6,2020-04-29 23:00:00
tx_2881,addr_424,Trader,3.975,0.00419,5,8,2020-04-30 00:00:00
tx_2882,addr_185,Hodler,1.31,0.00861,17,9,2020-04-30 01:00:00
tx_2883,addr_303,Miner,0.1425,0.00259,6,9,2020-04-30 02:00:00
tx_2884,addr_270,Exchange,1.5958,0.00981,16,8,2020-04-30 03:00:00
tx_2885,addr_487,Exchange,1.0797,0.00618,11,12,2020-04-30 04:00:00
tx_2886,addr_304,Mixer,4.2034,0.00796,10,8,2020-04-30 05:00:00
tx_2887,addr_168,Mixer,0.4563,0.00095,15,3,2020-04-30 06:00:00
tx_2888,addr_410,Exchange,3.5027,0.00192,7,13,2020-04-30 07:00:00
tx_2889,addr_278,Trader,1.6315,0.00761,2,19,2020-04-30 08:00:00
tx_2890,addr_312,Trader,0.1123,0.00032,12,2,2020-04-30 09:00:00
tx_2891,addr_293,Mixer,7.1401,0.00819,19,17,2020-04-30 10:00:00
tx_2892,addr_265,Hodler,1.4374,0.00024,12,16,2020-04-30 11:00:00
tx_2893,addr_217,Exchange,0.6875,0.00661,16,4,2020-04-30 12:00:00
tx_2894,addr_136,Mixer,1.2675,0.00371,6,18,2020-04-30 13:00:00
tx_2895,addr_377,Mixer,3.9019,0.00615,3,14,2020-04-30 14:00:00
tx_2896,addr_121,Exchange,0.7274,0.00699,2,2,2020-04-30 15:00:00
tx_2897,addr_19,Exchange,0.4281,0.00349,5,13,2020-04-30 16:00:00
tx_2898,addr_468,Trader,0.2764,0.00117,11,17,2020-04-30 17:00:00
tx_2899,addr_69,Hodler,0.7072,0.00079,3,15,2020-04-30 18:00:00
tx_2900,addr_213,Hodler,3.0287,0.00593,3,5,2020-04-30 19:00:00
tx_2901,addr_31,Exchange,1.2759,0.00525,5,7,2020-04-30 20:00:00
tx_2902,addr_73,Miner,0.5162,0.00745,11,18,2020-04-30 21:00:00
tx_2903,addr_89,Mixer,0.3635,0.00515,3,11,2020-04-30 22:00:00
tx_2904,addr_179,Mixer,0.8091,0.00428,13,18,2020-04-30 23:00:00
tx_2905,addr_147,Exchange,5.6243,0.00404,8,5,2020-05-01 00:00:00
tx_2906,addr_494,Miner,0.8402,0.00036,10,13,2020-05-01 01:00:00
tx_2907,addr_62,Trader,8.8665,0.00342,2,18,2020-05-01 02:00:00
tx_2908,addr_162,Exchange,1.3281,0.00976,4,2,2020-05-01 03:00:00
tx_2909,addr_109,Exchange,0.3949,0.00875,18,4,2020-05-01 04:00:00
tx_2910,addr_424,Mixer,4.4354,0.00336,19,13,2020-05-01 05:00:00
tx_2911,addr_189,Exchange,1.2337,0.00592,4,16,2020-05-01 06:00:00
tx_2912,addr_120,Exchange,2.4735,0.00849,9,6,2020-05-01 07:00:00
tx_2913,addr_36,Exchange,8.2346,0.00447,16,8,2020-05-01 08:00:00
tx_2914,addr_6,Mixer,0.103,0.00028,6,16,2020-05-01 09:00:00
tx_2915,addr_172,Trader,0.2034,0.00084,4,13,2020-05-01 10:00:00
tx_2916,addr_117,Trader,2.5492,0.00515,9,4,2020-05-01 11:00:00
tx_2917,addr_336,Exchange,0.6621,0.0097,13,2,2020-05-01 12:00:00
tx_2918,addr_73,Mixer,0.4074,0.00696,9,9,2020-05-01 13:00:00
tx_2919,addr_328,Trader,0.0803,0.0008,6,18,2020-05-01 14:00:00
tx_2920,addr_368,Trader,0.0442,0.00197,19,17,2020-05-01 15:00:00
tx_2921,addr_488,Trader,2.9787,0.00774,14,8,2020-05-01 16:00:00
tx_2922,addr_392,Mixer,0.2887,0.00843,15,15,2020-05-01 17:00:00
tx_2923,addr_128,Mixer,1.2612,0.00622,3,9,2020-05-01 18:00:00
tx_2924,addr_284,Exchange,1.8623,0.00648,5,17,2020-05-01 19:00:00
tx_2925,addr_122,Hodler,1.1185,0.00038,18,2,2020-05-01 20:00:00
tx_2926,addr_369,Trader,0.055,0.0083,14,6,2020-05-01 21:00:00
tx_2927,addr_74,Hodler,3.0603,0.0079,16,5,2020-05-01 22:00:00
tx_2928,addr_212,Mixer,0.0211,0.00266,14,17,2020-05-01 23:00:00
tx_2929,addr_56,Mixer,2.87,0.00712,9,2,2020-05-02 00:00:00
tx_2930,addr_438,Mixer,4.4756,0.00223,15,18,2020-05-02 01:00:00
